¿De dónde sale el ½ de x = x₀ + v₀t + ½at², y qué número aparecería en su lugar si lo que se integrara fuese t² en vez de t?	Es el 1/(α+1) de la primitiva de la potencia, con α = 1: integrar t da t²/2. Si se integrara t² daría t³/3, o sea un tercio. No hay nada que memorizar, hay una tabla de derivadas que se lee al revés. Ese mismo ½ es el que después explica que la aceleración valga 2a₂ y no a₂.	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
En el secundario el reposo, el movimiento uniforme y el uniformemente variado eran tres fórmulas separadas. ¿Qué son acá, y qué se gana con esa lectura?	El mismo procedimiento —integrar dos veces una aceleración constante— parado en tres lugares distintos: con a = 0 y v₀ = 0 queda el reposo, con a = 0 el uniforme, y con a ≠ 0 el uniformemente variado. Se gana que el procedimiento entrega las tres de una sola vez en lugar de guardarlas como tres cosas independientes, y sobre todo que sigue funcionando cuando la aceleración no es constante o cambia por tramos, que es donde la fórmula memorizada no sirve para nada.	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
¿Por qué la tabla del capítulo escribe x₀ + v₀(t − t₀) + ½a(t − t₀)² y no la versión con t a secas?	Porque el instante de referencia no tiene por qué ser cero, y en los problemas de encuentro casi nunca lo es: un móvil que arranca 6 s después que el otro lleva un (t − 6) adentro de su propia función de movimiento. Con t₀ = 0 se recuperan las expresiones habituales, que son el caso particular y no el general.	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
Mostrá en dos pasos cómo se elimina el tiempo entre v = v₀ + at y Δx = v₀t + ½at².	Primero, de v = v₀ + at con a ≠ 0 se despeja t = (v − v₀)/a. Segundo, se reemplaza en la otra: Δx = [2v₀(v − v₀) + (v − v₀)²]/(2a) = (v² − v₀²)/(2a), de donde v² = v₀² + 2aΔx. No entra ninguna física nueva: es álgebra sobre las dos expresiones ya deducidas, y por eso arrastra exactamente sus mismas condiciones de validez. El apunte de la cátedra no la trae escrita.	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
Soltás juntos desde la misma altura un bollo de papel y una moneda: llegan juntos. Repetís con la hoja abierta en lugar del bollo: ya no. ¿Qué prueba ese par de experimentos?	Que la diferencia está en el aire y no en los cuerpos: es la misma hoja en los dos casos, y lo único que cambió fue cuánto la frena el aire. Cuando el aire no interfiere de manera apreciable, todo cuerpo soltado cerca de la superficie de la Tierra cae con la misma aceleración, constante y dirigida hacia abajo, sin que importe de qué está hecho ni cuánta materia tiene.	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
¿Qué tienen de nuevo, como movimientos, la caída libre y el tiro vertical?	Nada: son el movimiento uniformemente variado con un valor particular de a, el que da el hecho experimental de que todos los cuerpos caen igual. Por qué ocurre eso este capítulo no lo contesta, porque hacen falta ideas que todavía no están sobre la mesa, y tampoco le hace falta: alcanza con el hecho medido. Con el eje vertical y el positivo hacia arriba, a = −g, v(t) = v₀ − gt e y(t) = y₀ + v₀t − ½gt².	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
La cátedra fija g = 10 m/s² en sus enunciados. ¿Por qué las deducciones del capítulo igual lo dejan escrito como g y lo reemplazan recién al final?	Porque algunos resultados no dependen de su valor, y eso solo se ve si no se reemplaza antes de tiempo. El ejemplo resuelto lo muestra: la altura que le queda a la pelota por encima de B resulta ser un tercio de la separación entre A y B, independientemente de g y de todo lo demás. Reemplazar temprano esconde ese tipo de conclusión.	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
Un movimiento tiene tres tramos con aceleración distinta. ¿Cuántas constantes de integración hay que fijar para escribir v(t) completa, y cuántos datos del enunciado hacen falta para eso?	Tres constantes, una por tramo, pero un solo dato del enunciado: el del primer tramo. Las otras dos no son datos libres, las fija la continuidad de v en cada empalme, exigiendo que el valor con el que termina un tramo sea el valor con el que arranca el siguiente. Fijadas las de v, se repite todo el procedimiento para x(t) con la misma exigencia de continuidad.	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
¿Qué tendría de imposible una velocidad que pega un salto en un instante?	Exigiría una aceleración infinita: un cambio finito de velocidad en un tiempo nulo. Eso no ocurre, y por eso v(t) es continua aunque a(t) sí pueda saltar. Escrita con límites laterales, la condición de empalme entre tramos es lím(t→t₁⁻) v(t) = lím(t→t₁⁺) v(t).	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
Dos autos recorren la misma ruta todo el día y no chocan. ¿Qué le falta a esa situación para ser un encuentro, dicho en términos de gráficos?	Que sus trayectorias se superpongan no alcanza. El encuentro es la intersección de las dos gráficas de x(t), no la intersección de las trayectorias: hace falta que coincidan en posición y en instante a la vez, y eso es exactamente lo que ve el gráfico de posición contra tiempo y no ve el dibujo de la ruta.	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
Antes de calcular nada en un problema con varios datos y varios pedidos, ¿qué conteo conviene hacer, y qué hacés si no cierra?	Contar incógnitas contra datos independientes. En el ejemplo resuelto había tres de cada uno y por eso el problema salió. Si faltan datos eso es un resultado y no un fracaso: hay que decir explícitamente cuál de las respuestas queda indeterminada, sabiendo que la parte que depende solo de los datos presentes sigue quedando determinada. El conteo va antes de calcular, no después.	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
Igualás las funciones de movimiento de dos móviles, una de ellas cuadrática, y te salen dos instantes. ¿Con cuál te quedás?	En principio con los dos: las dos soluciones pueden ser físicamente válidas, así que no hay que quedarse con la primera que aparezca. Se descartan únicamente las raíces que caen fuera del intervalo de validez del tramo con el que planteaste, o fuera del dominio temporal del problema, y ese descarte se hace por escrito y justificado.	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
Completá la simetría del capítulo: para bajar de x a v y de v a a se leen ___; para subir de a a v y de v a x se leen ___.	Pendientes para bajar, áreas para subir. El valor de v en un instante es la pendiente de x en ese instante y el de a es la pendiente de v; el desplazamiento entre dos instantes es el área bajo v y el cambio de velocidad es el área bajo a. Derivar baja, integrar sube, y ese ida y vuelta es el esqueleto entero del capítulo.	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
El panel de v(t) de un movimiento es una recta de pendiente negativa que cruza el cero. ¿Qué forma tienen obligatoriamente los otros dos paneles?	El de a(t) es una constante negativa, porque a es la pendiente de v y esa pendiente no cambia en ningún momento. El de x(t) es una parábola con las ramas hacia abajo cuyo máximo cae justo debajo del cero de v: v positiva antes significa x creciente, v negativa después significa x decreciente, y la concavidad hacia abajo es el signo negativo de a.	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
Escribí la definición de derivada de una función y(x) en un punto x₀ y decí qué representa cada pieza del cociente.	dy/dx|(x=x₀) ≡ lím(Δx→0) [y(x₀+Δx) − y(x₀)]/Δx. El numerador es el incremento de la función entre x₀ y un punto cercano, el denominador es el incremento de la variable, y el cociente entre los dos es la pendiente de la recta secante que une esos dos puntos. El límite desliza el segundo punto hacia el primero. Aplicada a x(t) da la velocidad instantánea, pero la definición no tiene nada de cinemática adentro.	fisica-1 calculo-diferencial examen::parcial-1 examen::recuperatorio-regularidad
En un cociente incremental, cuando Δx se achica el denominador tiende a cero — pero el numerador también. ¿Por qué eso no arruina el resultado?	Porque el cociente entre dos cantidades que se achican juntas puede perfectamente tender a un número finito y distinto de cero. La parábola lo muestra con números: el cociente vale a₂(2t + Δt) + a₁ para todo Δt ≠ 0, y ese valor tiende a 2a₂t + a₁, que no es ni cero ni infinito. La división está siempre permitida porque Δx se hace tan chico como uno quiera pero nunca vale cero.	fisica-1 calculo-diferencial examen::parcial-1 examen::recuperatorio-regularidad
¿Cuántas reglas de derivación hacen falta para todos los movimientos de la Guía 1, y cuáles de la tabla no vas a usar ni una vez?	Tres: constante por función, suma, y potencia. Con esas se deriva cualquier polinomio, y todos los movimientos de la guía en una dimensión son polinómicos. No hacen falta ni una vez la regla del producto, la del cociente ni la de la cadena, ni las derivadas de seno, coseno, exponencial o logaritmo: están en la tabla solamente como referencia.	fisica-1 calculo-diferencial examen::parcial-1 examen::recuperatorio-regularidad
¿Qué tienen en común todas las filas de la tabla de derivadas?	Que ninguna es un dato suelto: todas salen del mismo límite del cociente incremental, aplicado a otra función. La de la potencia es la cuenta de la parábola generalizada con el binomio de Newton — el primer término se cancela, el segundo deja αx^(α−1), y todos los demás quedan multiplicados por alguna potencia de Δx y se van con el límite. Algunas, como la del seno, necesitan además un límite auxiliar.	fisica-1 calculo-diferencial examen::parcial-1 examen::recuperatorio-regularidad
Un compañero te pasa un ejercicio donde la velocidad en el instante t₀ está anotada como dx(t₀)/dt. ¿Está mal calculada esa expresión?	No está mal calculada: está perfectamente bien calculada y da cero siempre, y eso es justamente lo que la vuelve peligrosa. El problema es de orden de operaciones: esa notación dice evaluar primero, y x(t₀) es un número fijo cuya derivada es cero. Lo que él quería escribir era derivar y después evaluar, o sea dx(t)/dt|(t=t₀), o bien x′(t₀).	fisica-1 calculo-diferencial examen::parcial-1 examen::recuperatorio-regularidad
En un punto crítico te da también y″ = 0. ¿Qué criterio general decide entonces entre extremo e inflexión?	Seguir derivando hasta encontrar la primera derivada que no se anule en ese punto: si el orden de esa derivada es par hay extremo, y si es impar hay inflexión. No se usa en ningún ejercicio de la Guía 1 y queda anotado por completitud; lo que sí hay que tener claro es que con y″ = 0 todavía no se puede afirmar nada.	fisica-1 calculo-diferencial examen::parcial-1 examen::recuperatorio-regularidad
y = x³ en x = 0: la derivada vale cero. ¿Qué clase de punto es, y qué le corresponde en el movimiento de un móvil?	Es un punto de inflexión: y′ = 3x² se anula en cero pero es positiva a ambos lados, así que la función sigue creciendo antes y después, con una meseta instantánea en el medio. Traducido a movimiento: el móvil frena hasta detenerse por un instante y arranca de nuevo para el mismo lado, sin invertir la marcha. Por eso el criterio de vuelta no es que v se anule sino que v cambie de signo.	fisica-1 calculo-diferencial examen::parcial-1 examen::recuperatorio-regularidad
¿Qué instantes son puntos críticos de x(t), y qué se puede afirmar sobre ellos apenas se los identifica?	Los instantes en que v(t) = 0 y también aquellos en que v no existe. Apenas identificados no se puede afirmar nada: son candidatos a máximo, a mínimo o a ninguna de las dos cosas. Recién la segunda derivada, que informa la concavidad, permite decidir — y si ella también se anula, sigue sin poder afirmarse nada.	fisica-1 calculo-diferencial examen::parcial-1 examen::recuperatorio-regularidad
¿Qué es una primitiva de f(x), y qué técnica nueva hace falta aprender para empezar a calcularlas?	Una primitiva de f es cualquier función y(x) tal que y′(x) = f(x), y encontrarla es integrar. Ninguna técnica nueva: alcanza con leer al revés la tabla de derivadas. Si la derivada de x³ es 3x², entonces x³ es una primitiva de 3x². El conjunto de todas las primitivas es la integral indefinida, ∫f(x)dx = y(x) + C, y dos primitivas de la misma función difieren siempre en una constante.	fisica-1 calculo-integral examen::parcial-1 examen::recuperatorio-regularidad
Integrás una suma de tres términos y escribís una constante de integración por término. ¿Está mal?	Mal no está, pero sobra: la suma de constantes es una constante, así que las tres se juntan en una sola al final. La integral es lineal, ∫Cf dx = C∫f dx y ∫(f+g)dx = ∫f dx + ∫g dx, de modo que integrar una suma es integrar término a término y agregar una única constante al final.	fisica-1 calculo-integral examen::parcial-1 examen::recuperatorio-regularidad
Enunciá la regla de Barrow y decí qué papel juega en ella la constante de integración.	Si y es cualquier primitiva de f, entonces la integral definida de f entre x_a y x_b vale y(x_b) − y(x_a). La constante no juega ningún papel: se cancela en la resta, y por eso el resultado no depende de cuál primitiva se elija. Aplicada al movimiento queda v(t) = v₀ + ∫a dt′ y x(t) = x₀ + ∫v dt′, con el instante de referencia t₀ como extremo inferior.	fisica-1 calculo-integral examen::parcial-1 examen::recuperatorio-regularidad
El gráfico de v(t) queda por debajo del eje durante parte del intervalo. ¿Cómo entra ese pedazo en el cálculo del desplazamiento?	Con signo negativo: la integral definida es el área entre la curva y el eje horizontal contada con signo, positiva donde la curva está por encima y negativa por debajo. Ese tramo resta desplazamiento, que es justo lo que hace un móvil que retrocede. Por eso el área bajo v(t) da el desplazamiento y no el camino recorrido: para el camino habría que sumar los dos pedazos en valor absoluto.	fisica-1 calculo-integral examen::parcial-1 examen::recuperatorio-regularidad
x(t) = R·sen(ωt) e y(t) = R·sen(ωt) se parecen muchísimo a la parametrización de una circunferencia. ¿Qué trayectoria describen en realidad?	Un segmento de recta. Dividiendo miembro a miembro queda y = x, y como el seno vive entre −1 y 1, el móvil va y viene sobre el segmento entre (−R,−R) y (R,R). Dos senos no hacen un círculo: lo que hace el círculo es que las dos coordenadas estén desfasadas. La forma de las funciones de movimiento no anticipa la forma de la trayectoria, y eso no se ve mirando qué funciones son sino haciendo la eliminación de t.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
En una dimensión, correr el origen cambiaba los números y ninguna conclusión. ¿Sigue valiendo eso en el plano?	No, y es el agravante que aparece recién acá: en el plano hay conclusiones que dependen de dónde pusiste el origen. El caso concreto está en movimiento circular, donde r⃗ ⊥ v⃗ vale solo con el origen en el centro de la circunferencia, y donde la aceleración centrípeta apunta al centro, que no tiene por qué ser el origen que elegiste. Todo lo demás sobre lo arbitrario y lo fijo de la elección de ejes sigue igual que en el capítulo anterior.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
¿Qué le pone la dirección y el sentido al vector velocidad media, y por qué no hay nada que discutir ahí?	Se los pone Δr⃗, el desplazamiento, porque v̄⃗ = Δr⃗/Δt y Δt es un escalar positivo: dividir por él puede cambiar el módulo y nada más. El desplazamiento es la resta Δr⃗ = r⃗(t₂) − r⃗(t₁), un vector y no un número, y su módulo tampoco es la longitud del camino recorrido. Como en una dimensión, la velocidad media depende del intervalo elegido y no del instante.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
Un vector físico tiene cuatro características y el álgebra lineal le reconoce dos. ¿Cuáles son las cuatro, y qué pasa con las otras dos?	Módulo, dirección, sentido y punto de aplicación. El álgebra no separa dirección de sentido — la dirección es la recta sobre la que el vector se apoya y el sentido es cuál de las dos maneras de recorrerla le corresponde — y directamente no tiene punto de aplicación. Multiplicar por un escalar negativo deja la dirección intacta y da vuelta el sentido. Es un lugar donde se tropieza por saber álgebra, no a pesar de saberla: ahí A⃗ y −A⃗ generan el mismo subespacio y nadie los llama distintos.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
En las figuras del capítulo, a⃗ aparece siempre metida hacia adentro de la curva. ¿Es una convención de dibujo o hay motivo?	Hay motivo, y es la componente normal: a⃗_n apunta siempre hacia el lado cóncavo de la trayectoria, que es hacia donde la curva se está doblando. La tangencial puede ir en cualquiera de los dos sentidos sobre la tangente, según el móvil aumente o disminuya su rapidez, pero la suma nunca queda del lado convexo. La velocidad se apoya sobre la curva; la aceleración no tiene por qué apoyarse en nada.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
¿De qué objeto geométrico es límite Δr⃗ cuando Δt → 0, y qué resultado sobre v⃗ se sigue de eso?	Δr⃗ es una cuerda de la trayectoria, con la cola en la posición del instante t y la punta en la de t+Δt. Cuando Δt se achica, el segundo punto se desliza sobre la curva hacia el primero y la cuerda se apoya cada vez más sobre ella, igual que la secante se apoyaba sobre el gráfico en una dimensión. En el límite queda la recta tangente: la velocidad es siempre tangente a la trayectoria, con el sentido del movimiento.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
Completá: en base cartesiana, un movimiento en el plano son ___, acoplados únicamente por ___.	…dos movimientos en una dimensión corriendo en paralelo, acoplados únicamente por compartir el reloj. Todo lo que sabés de x(t), v(t) y a(t) se aplica idéntico a la componente y, sin cambiar una letra. La consecuencia es que en la primera mitad del capítulo no hay física nueva: hay dos copias de la vieja, y administrar el acoplamiento por el tiempo es todo el trabajo.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
«Todo movimiento que no sea rectilíneo está acelerado.» ¿De qué dos afirmaciones sobre a_t y a_n sale esa conclusión?	De que si la rapidez es constante entonces a_t = 0 y toda la aceleración es normal; y de que si la trayectoria es una recta, la dirección de v⃗ no cambia, entonces a_n = 0 y toda la aceleración es tangencial. Juntando las dos: apenas la trayectoria se curva, a_n no puede ser nula, y por lo tanto a⃗ tampoco, marque lo que marque el velocímetro.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
Tomás una curva con el velocímetro clavado en 60 y te vas contra la puerta. La aguja y vos parecen decir cosas opuestas. ¿Quién describe mal la situación?	Ninguno de los dos: el velocímetro mide una sola cosa y hacen falta dos. Mide |v⃗|, cuán rápido, y no mide hacia dónde. Un movimiento en el plano cambia de dos maneras independientes entre sí y un número solo no puede llevar esa información. El auto tiene a_t = 0, que es exactamente lo que la aguja registra, y a_n ≠ 0, a lo que es ciega por construcción.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
¿Por qué el módulo de la aceleración total se compone como una hipotenusa y no como una suma?	Porque a⃗_t y a⃗_n son perpendiculares entre sí por construcción, así que Pitágoras sobre esa descomposición da |a⃗| = √(a_t² + a_n²). El práctico pide los tres módulos juntos y sumarlos da siempre de más. Cuidado con los nombres: a_t es la componente escalar tangencial y lleva signo, mientras que a_n nombra el módulo |a⃗_n| y es positivo por definición.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
Escribí a_t con producto escalar y mostrá en dos renglones por qué es la derivada de la rapidez.	a_t = a⃗·v̂, con v̂ = v⃗/|v⃗| el versor velocidad. Derivando |v⃗|² = v⃗·v⃗ con la regla del producto queda 2|v⃗|·d|v⃗|/dt = 2 v⃗·a⃗, de donde d|v⃗|/dt = a⃗·v̂ = a_t. La componente tangencial es literalmente la derivada de la rapidez: cambia cuán rápido va el móvil y no cambia hacia dónde. La normal no aparece en esa derivada por ninguna parte.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
¿Cómo se construye a⃗_n sin proyectar sobre ninguna dirección nueva, y cómo se verifica en un renglón que es perpendicular a v⃗?	Por resta: a⃗_t = (a⃗·v̂)v̂ y a⃗_n = a⃗ − a⃗_t, con lo cual a⃗ = a⃗_t + a⃗_n por construcción. La verificación es producto escalar puro: a⃗_n·v⃗ = a⃗·v⃗ − (a⃗·v̂)(v̂·v⃗) = a⃗·v⃗ − (a⃗·v̂)|v⃗| = 0. No hace falta ninguna herramienta nueva, y de paso queda claro que la perpendicularidad no es un supuesto sino un resultado.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
En un tiro de proyectil a⃗ es constante durante todo el vuelo. ¿Se mantiene constante su descomposición en tangencial y normal?	No: cambia punto a punto. En el ascenso a_t es negativa, en el vértice vale cero y toda la aceleración es normal, y en el descenso a_t es positiva, todo con la misma a⃗. Que un vector sea constante no dice nada sobre cómo se reparten sus componentes en una base que se mueve con el móvil. El signo en cada tramo se decide mirando a⃗·v⃗, sin calcular nada.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
Un ejercicio te da ax, ay, vx y vy en un instante y pide a⃗_t. ¿Con qué expresión en componentes se arma?	a⃗_t = [(ax·vx + ay·vy)/(vx² + vy²)]·(vx î + vy ĵ). El numerador del corchete es a⃗·v⃗ y el denominador es |v⃗|², así que el corchete entero vale a_t/|v⃗| y lo que multiplica es v⃗. Es la forma en la que llega el dato en todos los ejercicios: cuatro números y ninguna dirección explícita. La normal sale después por resta, a⃗_n = a⃗ − a⃗_t.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
Te dan a⃗(t) y te piden r⃗(t) en el plano. Escribí el procedimiento, y decí qué significa que al terminar te sobre una constante sin fijar.	Integrar dos veces, componente a componente, porque la base cartesiana es constante: v⃗(t) = ∫a⃗(t)dt y r⃗(t) = ∫v⃗(t)dt. Aparecen cuatro constantes, dos por eje, y ninguna es un dato libre: cada una la fija un dato físico, típicamente velocidad y posición en un instante conocido. Si te sobra una constante sin fijar, falta un dato del enunciado; si te falta una constante, la integración está incompleta.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
Escribí las dos ecuaciones del movimiento con a⃗ constante en el plano y decí de dónde sale el ½ y cuántas ecuaciones escalares son.	v⃗(t) = v⃗₀ + a⃗t y r⃗(t) = r⃗₀ + v⃗₀t + ½a⃗t², con v⃗₀ y r⃗₀ los valores en t = 0. El ½ es el mismo de siempre, la primitiva de t, sin nada nuevo adentro. Son identidades entre vectores, así que valen componente a componente: cuatro ecuaciones escalares en total. Cuatro renglones que reemplazan una tabla de ocho fórmulas y que no dejan de valer cuando el enunciado cambia.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
Un disco se desliza sobre hielo horizontal con aceleración constante que no apunta en la dirección de su velocidad inicial. ¿Qué trayectoria describe?	Una parábola, perfectamente horizontal, sin que la gravedad participe de nada. La parábola no la hace la gravedad: la hace que la aceleración sea constante y esté torcida respecto de v⃗₀. Vale la pena tenerlo separado, porque el bloque siguiente asocia parábola con tiro de proyectil y esa asociación es un caso particular, no la causa.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
¿Cuál es la única hipótesis que separa el tiro de proyectil del método general de aceleración constante?	ax = 0. Con el eje y vertical hacia arriba, a⃗ = −g ĵ, o sea ax = 0 y ay = −g. Toda la tabla del bloque se dedujo a partir de ahí, así que es lo primero que un enunciado puede romper: apenas aparece viento o cualquier aceleración horizontal, ninguna fila de esa tabla es aplicable y hay que volver al método general, escribir a⃗ completo e integrarlo dos veces.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
Un enunciado agrega una aceleración horizontal constante y alguien usa igual y_max = h + v₀²sen²α/(2g). Le da bien. ¿Por qué eso es peor que si le hubiera dado mal?	Porque confirma un método equivocado. Da bien por una particularidad de ese enunciado: la aceleración extra es puramente horizontal, así que el eje y quedó intacto y el eje x no. No va a funcionar la próxima vez que la aceleración extra tenga alguna componente vertical, y para entonces la costumbre ya está tomada. El único camino que sigue valiendo siempre es escribir a⃗ completo e integrarlo dos veces.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
El ángulo óptimo de lanzamiento vale 45° solo bajo una condición. ¿Cuál es, cuánto vale si no se cumple, y de dónde sale el 45°?	Vale 45° solo si h = 0. En general tan α_op = 1/√(1 + 2gh/v₀²), que se aparta de 45° a medida que crece la altura de lanzamiento. El 45° del caso h = 0 se lee en el alcance escrito como x_f = v₀²sen(2α)/g: el seno es máximo cuando su argumento vale 90°. El óptimo también se cae si ax ≠ 0, por el mismo motivo por el que se cae con h ≠ 0.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
¿De qué condición sale el alcance x_f = v₀²sen(2α)/g, qué raíz hay que descartar y de dónde sale el sen(2α)?	De pedir y = 0 con h = 0, y hay que descartar la raíz x = 0, que es el propio lanzamiento. Queda x_f = 2v₀²cosα·senα/g, y el sen(2α) es eso mismo escrito con la identidad sen(2α) = 2senα·cosα, que sale del seno de la suma con los dos ángulos iguales. Con h ≥ 0 la expresión ya no se puede compactar así y aparece la raíz cuadrada de la tabla.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
¿Cómo se obtiene la ecuación de la trayectoria y(x) de un tiro de proyectil, y qué información deja de tener?	Despejando t = x/(v₀cosα) de la componente horizontal y reemplazando en la vertical: y(x) = h + tanα·x − g·x²/(2v₀²cos²α). Es una parábola en x, sin ninguna t adentro, así que ya no dice cuándo el móvil pasó por cada punto: es la trayectoria y olvidó el tiempo. Ese despeje es una división únicamente porque x(t) es lineal, o sea porque ax = 0.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
Un tiro lanzado desde h = 0 en el ángulo óptimo tiene una propiedad geométrica entre v⃗₀ y v⃗_f. ¿Cuál, y cómo se verifica?	Son perpendiculares: v⃗₀·v⃗_f = 0. Con h = 0 y α = 45°, v⃗_f es la reflexión de v⃗₀ respecto de la horizontal, y el producto escalar da v₀²(cos²45° − sen²45°) = 0. Con h > 0 la cuenta es más larga y da exactamente la condición del ángulo óptimo de la tabla. Es un buen cierre del bloque de producto escalar: la perpendicularidad se testea igualando a cero, no dibujando.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
En un tiro de proyectil, ¿de qué se entera el eje x sobre la gravedad, y de qué se entera el eje y sobre el disparo horizontal?	De nada, ni uno ni el otro. En x la velocidad no cambia nunca: es un movimiento rectilíneo uniforme, x(t) = v₀cosα·t. En y la aceleración vale −g y es constante: es el tiro vertical del capítulo anterior, con las mismas fórmulas y los mismos signos, sin ninguna modificación. Lo único que comparten es el reloj.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
En el vértice de un tiro oblicuo, ¿cuánto valen a_t y a_n, y con qué otra situación del capítulo es el mismo fenómeno?	a_t = 0 y a_n = g. Ahí v⃗ es horizontal y a⃗ es vertical, así que son perpendiculares y toda la aceleración es normal. El móvil está acelerado y no está cambiando de rapidez, que es exactamente el auto en la curva con el velocímetro clavado, escrito en otro problema. Es además el instante de mínima rapidez de todo el vuelo.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
¿De qué condición sale el instante de altura máxima de un tiro oblicuo, y por qué no se plantea v⃗ = 0?	De imponer vy = 0, lo que da t_max = v₀senα/g, porque la altura deja de crecer justo cuando la componente vertical de la velocidad se anula. v⃗ = 0 no ocurre nunca en un tiro oblicuo: la componente horizontal vale v₀cosα y es constante durante todo el vuelo. Esa confusión es un resto del tiro vertical de una dimensión, donde las dos condiciones coincidían porque no había otra componente.	fisica-1 cinematica-2d examen::parcial-1 examen::recuperatorio-regularidad
¿Por qué alcanza un solo número para decir dónde está un móvil en un movimiento circular, y qué número es?	Porque la distancia al centro no cambia: el radio R es dato y lo único que falta es el ángulo. Ese número es la posición angular θ(t), el que forma con el eje x el segmento que va del centro al móvil, medido en sentido antihorario. También se la llama función de movimiento angular, y cumple las mismas dos exigencias de siempre, univaluada y continua.	fisica-1 movimiento-circular examen::parcial-1 examen::recuperatorio-regularidad
θ, ω y γ: ¿qué maquinaria del capítulo anterior se traslada tal cual, y qué es un movimiento circular con γ constante?	ω = dθ/dt y γ = dω/dt = d²θ/dt²: son los x, v y a del movimiento angular, y toda la derivación e integración de una dimensión se traslada sin cambiar una letra, incluidas las dos constantes de integración al subir de γ a θ. Un movimiento circular con γ constante es, palabra por palabra, un movimiento uniformemente variado escrito en ángulos.	fisica-1 movimiento-circular examen::parcial-1 examen::recuperatorio-regularidad
La aceleración angular se escribe γ acá y α en muchos textos. ¿Por qué la síntesis no usa α, y qué otra letra tiene un doble uso anunciado?	Porque α está ocupada por el ángulo de lanzamiento del tiro de proyectil, y las dos cosas conviven en la misma página; γ es además como la nombra la cátedra. La otra letra con doble uso es θ: acá nombra la posición angular sobre una circunferencia y en los capítulos de dinámica va a nombrar el ángulo de inclinación de un plano, sin ninguna relación entre los dos usos.	fisica-1 movimiento-circular examen::parcial-1 examen::recuperatorio-regularidad
Un enunciado da ω en revoluciones por minuto y pide |v⃗|. ¿En qué momento del cálculo va la conversión, y qué pasa si se hace al final?	Antes de reemplazar, siempre. |v⃗| = R|ω| se dedujo derivando s = Rθ, y esa igualdad vale únicamente con θ en radianes, porque el radián está definido como el cociente entre la longitud del arco y el radio. Convertir al final no arregla nada: la fórmula ya se aplicó con un número que no significaba lo que ella supone. Los enunciados mezclan las dos unidades angulares a propósito.	fisica-1 movimiento-circular examen::parcial-1 examen::recuperatorio-regularidad
